paridadeCompra;paridadeVenda;cotacaoCompra;cotacaoVenda;dataHoraCotacao;tipoBoletim
1,1235;1,1238;5,3924;5,3945;2023-07-18 12:07:15.674;Intermediário
1,1222;1,1223;5,3872;5,3884;2023-07-18 13:04:55.111;Intermediário
1,1222;1,1223;5,3904;5,3915;2023-07-18 13:04:55.125;Fechamento
1,1217;1,1219000000000001;5,393;5,3947;2023-07-19 10:08:16.586;Abertura
1,1211;1,1215;5,3678;5,3704;2023-07-19 11:05:15.519;Intermediário
1,1188;1,1192;5,3676;5,3701;2023-07-19 12:03:15.757;Intermediário
1,1192;1,1196;5,3767;5,3793;2023-07-19 13:08:34.692;Intermediário
1,1192;1,1196;5,3715;5,3741;2023-07-19 13:08:34.698;Fechamento
1,1181;1,1183;5,3411;5,3427;2023-07-20 10:07:16.143;Abertura
1,1184;1,1185;5,34;5,3412;2023-07-20 11:10:16.739;Intermediário
1,1145;1,1149;5,3469;5,3495;2023-07-20 12:09:15.775;Intermediário
1,1135;1,1136;5,3489;5,3501;2023-07-20 13:10:25.03;Intermediário
1,1135;1,1136;5,3317;5,3328;2023-07-20 13:10:25.034;Fechamento
1,1125;1,1129;5,3196;5,3222000000000005;2023-07-21 10:07:16.056;Abertura
1,1117;1,1118999999999999;5,2975;5,2991;2023-07-21 11:09:15.927;Intermediário
1,1112;1,1116;5,3065;5,3091;2023-07-21 12:07:15.589;Intermediário
1,1117;1,1121;5,3007;5,3033;2023-07-21 13:03:18.126;Intermediário
1,1117;1,1121;5,3057;5,3083;2023-07-21 13:03:18.13;Fechamento
1,1086;1,109;5,2749;5,2775;2023-07-24 10:08:19.02;Abertura
1,1085;1,1087;5,2751;5,2767;2023-07-24 11:02:15.228;Intermediário
1,1077;1,1081;5,243;5,2455;2023-07-24 12:07:15.64;Intermediário
1,1081;1,1085;5,2413;5,2439;2023-07-24 13:07:25.208;Intermediário
1,1081;1,1085;5,258;5,2606;2023-07-24 13:07:25.216;Fechamento
1,1048;1,105;5,2558;5,2574;2023-07-25 10:07:18.984;Abertura
1,1038000000000001;1,104;5,2476;5,2492;2023-07-25 11:02:17.348;Intermediário
1,1044;1,1047;5,2345;5,2366;2023-07-25 12:07:16.611;Intermediário
1,1049;1,105;5,2425;5,2437;2023-07-25 13:11:28.361;Intermediário
1,1049;1,105;5,2472;5,2483;2023-07-25 13:11:28.371;Fechamento
1,1067;1,1071;5,2412;5,2438;2023-07-26 10:09:17.476;Abertura
1,1064;1,1068;5,2416;5,2441;2023-07-26 11:10:16.447;Intermediário
1,1062;1,1066;5,239;5,2415;2023-07-26 12:11:17.429;Intermediário
1,1077;1,1078000000000001;5,2455;5,2467;2023-07-26 13:03:17.2;Intermediário
1,1077;1,1078000000000001;5,2463;5,2474;2023-07-26 13:03:17.208;Fechamento
1,1057;1,1061;5,2122;5,2147;2023-07-27 10:06:15.479;Abertura
1,1006;1,1007;5,1975;5,1986;2023-07-27 11:03:17.249;Intermediário
1,099;1,0994;5,1944;5,197;2023-07-27 12:07:17.585;Intermediário
1,0996;1,1;5,1854;5,1879;2023-07-27 13:09:18.226;Intermediário
1,0996;1,1;5,1897;5,1922;2023-07-27 13:09:18.232;Fechamento
1,1007;1,1011;5,1955;5,1981;2023-07-28 10:06:15.656;Abertura
1,1019;1,102;5,2069;5,2081;2023-07-28 11:06:15.348;Intermediário
1,1034;1,1037;5,21;5,2121;2023-07-28 12:07:15.568;Intermediário
1,1036;1,1039;5,2217;5,2238;2023-07-28 13:02:47.962;Intermediário
1,1036;1,1039;5,2142;5,2163;2023-07-28 13:02:47.965;Fechamento
1,1026;1,103;5,2053;5,2078;2023-07-31 10:03:17.17;Abertura
1,1036;1,104;5,2361;5,2387;2023-07-31 11:10:15.486;Intermediário
1,1024;1,1027;5,243;5,2451;2023-07-31 12:05:15.674;Intermediário
1,1016;1,102;5,2237;5,2262;2023-07-31 13:02:52.404;Intermediário
1,1016;1,102;5,2226;5,2251;2023-07-31 13:02:52.412;Fechamento
1,0955;1,0959;5,2297;5,2323;2023-08-01 10:09:17.379;Abertura
1,0979;1,0981;5,2311;5,2327;2023-08-01 11:07:16.028;Intermediário
1,0977000000000001;1,0979;5,2427;5,2443;2023-08-01 12:10:16.587;Intermediário
1,0969;1,0971;5,2474;5,249;2023-08-01 13:06:17.372;Intermediário
1,0969;1,0971;5,2373;5,2389;2023-08-01 13:06:17.378;Fechamento
1,0958;1,0962;5,2572;5,2598;2023-08-02 10:10:17.109;Abertura
1,0949;1,0951;5,2617;5,2633;2023-08-02 11:10:16.481;Intermediário
1,0926;1,0927;5,2609;5,2620000000000005;2023-08-02 12:08:16.419;Intermediário
1,0936;1,094;5,263;5,2655;2023-08-02 13:10:20.258;Intermediário
1,0936;1,094;5,2577;5,2603;2023-08-02 13:10:20.27;Fechamento
1,0936;1,0939;5,3207;5,3228;2023-08-03 10:11:17.081;Abertura
1,0922;1,0926;5,3367;5,3393;2023-08-03 11:10:18.223;Intermediário
1,0931;1,0935;5,34;5,3426;2023-08-03 12:04:18.838;Intermediário
1,0945;1,0949;5,3408;5,3434;2023-08-03 13:08:03.159;Intermediário
1,0945;1,0949;5,3402;5,3428;2023-08-03 13:08:03.164;Fechamento
1,0987;1,0991;5,3492;5,3518;2023-08-04 10:09:15.923;Abertura
1,101;1,1012;5,3616;5,3633;2023-08-04 11:10:16.165;Intermediário
1,1022;1,1026;5,3445;5,3471;2023-08-04 12:06:16.316;Intermediário
1,1033;1,1037;5,3552;5,3578;2023-08-04 13:04:37.229;Intermediário
1,1033;1,1037;5,3624;5,365;2023-08-04 13:04:37.236;Fechamento
1,0994;1,0998;5,3711;5,3737;2023-08-07 10:03:17.587;Abertura
1,0989;1,0993;5,393;5,3956;2023-08-07 11:02:15.589;Intermediário
1,1;1,1004;5,401;5,4036;2023-08-07 12:10:16.916;Intermediário
1,0997;1,1001;5,3868;5,3894;2023-08-07 13:07:35.501;Intermediário
1,0997;1,1001;5,389;5,3916;2023-08-07 13:07:35.511;Fechamento
1,0941;1,0945;5,3878;5,3904;2023-08-08 10:08:16.747;Abertura
1,0936;1,0938;5,3885;5,3901;2023-08-08 11:06:15.723;Intermediário
1,0944;1,0948;5,3895;5,3921;2023-08-08 12:08:15.567;Intermediário
1,0948;1,0951;5,3733;5,3754;2023-08-08 13:04:21.778;Intermediário
1,0948;1,0951;5,3876;5,3898;2023-08-08 13:04:21.789;Fechamento
1,0981;1,0983;5,3797;5,3813;2023-08-09 10:03:16.356;Abertura
1,0977999999999999;1,0982;5,376;5,3787;2023-08-09 11:10:16.908;Intermediário
1,0981;1,0984;5,3857;5,3879;2023-08-09 12:06:16.115;Intermediário
1,0972;1,0976;5,3791;5,3818;2023-08-09 13:03:21.68;Intermediário
1,0972;1,0976;5,3773;5,3799;2023-08-09 13:03:21.687;Fechamento
1,1041;1,1044;5,3743;5,3763;2023-08-10 10:11:16.597;Abertura
1,104;1,1044;5,3519;5,3545;2023-08-10 11:09:16.408;Intermediário
1,1018;1,102;5,3374;5,3391;2023-08-10 12:09:17.444;Intermediário
1,1014;1,1018;5,3365;5,3391;2023-08-10 13:12:06.347;Intermediário
1,1014;1,1018;5,3431;5,3457;2023-08-10 13:12:06.353;Fechamento
1,0964;1,0968;5,3735;5,3761;2023-08-11 10:02:17.519;Abertura
1,0974;1,0977999999999999;5,3712;5,3738;2023-08-11 11:09:16.912;Intermediário
1,097;1,0974;5,35;5,3526;2023-08-11 12:09:16.687;Intermediário
1,0955;1,0959;5,3597;5,3623;2023-08-11 13:03:44.623;Intermediário
1,0955;1,0959;5,3583;5,3609;2023-08-11 13:03:44.628;Fechamento
1,0904;1,0907;5,3781;5,3802;2023-08-14 10:07:29.706;Abertura
1,088;1,0884;5,3914;5,394;2023-08-14 11:02:38.124;Intermediário
1,0903;1,0904;5,3994;5,4005;2023-08-14 12:07:25.864;Intermediário
1,092;1,0921;5,4056;5,4068;2023-08-14 13:09:35.609;Intermediário
1,092;1,0921;5,4027;5,4038;2023-08-14 13:09:35.618;Fechamento
1,0919;1,0923;5,4291;5,4318;2023-08-15 10:07:26.902;Abertura
1,0938;1,0942;5,4582;5,4608;2023-08-15 11:05:27.558;Intermediário
1,094;1,0942;5,4471;5,4488;2023-08-15 12:10:28.131;Intermediário
1,0925;1,0929;5,4417;5,4444;2023-08-15 13:11:36.641;Intermediário
1,0925;1,0929;5,4413;5,444;2023-08-15 13:11:36.648;Fechamento
1,09;1,0901;5,4392;5,4404;2023-08-16 10:09:26.73;Abertura
1,0908;1,0909;5,4376;5,4389;2023-08-16 11:02:27.398;Intermediário
1,0905;1,0909;5,4132;5,4159;2023-08-16 12:10:26.725;Intermediário
1,09;1,0904;5,414;5,4167;2023-08-16 13:04:51.03;Intermediário
1,09;1,0904;5,4244;5,4271;2023-08-16 13:04:51.036;Fechamento
1,0903;1,0907;5,4256;5,4282;2023-08-17 10:03:27.044;Abertura
1,0899;1,09;5,4216;5,4228;2023-08-17 11:09:26.896;Intermediário
1,0888;1,0892;5,4305;5,4331;2023-08-17 12:06:27.794;Intermediário
1,0872;1,0876;5,4207;5,4233;2023-08-17 13:03:34.285;Intermediário
1,0872;1,0876;5,4153;5,418;2023-08-17 13:03:34.29;Fechamento
1,0854;1,0858;5,4114;5,4139;2023-08-18 10:03:26.964;Abertura
1,0869;1,0873;5,4031;5,4057;2023-08-18 11:09:26.609;Intermediário
1,0871;1,0875;5,3959;5,3986;2023-08-18 12:11:27.933;Intermediário
1,0872;1,0876;5,4001;5,4028;2023-08-18 13:11:27.951;Intermediário
1,0872;1,0876;5,4053;5,408;2023-08-18 13:11:27.956;Fechamento
1,0898;1,0901;5,4258;5,4279;2023-08-21 10:09:28.629;Abertura
1,0887;1,0891;5,43;5,4326;2023-08-21 11:06:26.492;Intermediário
1,0886;1,0888;5,429;5,4306;2023-08-21 12:06:25.813;Intermediário
1,0886;1,089;5,4245;5,4271;2023-08-21 13:10:30.391;Intermediário
1,0886;1,089;5,4257;5,4283;2023-08-21 13:10:30.405;Fechamento
1,0864;1,0867;5,388;5,3901;2023-08-22 10:11:26.359;Abertura
1,0842;1,0846;5,3627;5,3653;2023-08-22 11:07:26.925;Intermediário
1,0849;1,0853;5,3466000000000005;5,3492;2023-08-22 12:02:27.898;Intermediário
1,0844;1,0848;5,3526;5,3552;2023-08-22 13:10:36.368;Intermediário
1,0844;1,0848;5,3596;5,3623;2023-08-22 13:10:36.38;Fechamento
1,0804;1,0805;5,3299;5,3311;2023-08-23 10:04:26.11;Abertura
1,084;1,0841;5,3091;5,3102;2023-08-23 11:10:28.371;Intermediário
1,0843;1,0847;5,2982;5,3008;2023-08-23 12:07:26.612;Intermediário
1,0861;1,0862;5,2906;5,2917;2023-08-23 13:11:37.786;Intermediário
1,0861;1,0862;5,3187;5,3199;2023-08-23 13:11:37.796;Fechamento
1,082;1,0822;5,2786;5,2803;2023-08-24 10:04:26.328;Abertura
1,0843;1,0844;5,2721;5,2732;2023-08-24 11:04:27.746;Intermediário
1,0837;1,0841;5,2796;5,2822;2023-08-24 12:04:26.596;Intermediário
1,0824;1,0826;5,2868;5,2884;2023-08-24 13:09:40.261;Intermediário
1,0824;1,0826;5,2758;5,2775;2023-08-24 13:09:40.271;Fechamento
1,0811;1,0815;5,2633;5,2659;2023-08-25 10:03:26.327;Abertura
1,0805;1,0809;5,2652;5,2678;2023-08-25 11:07:27.552;Intermediário
1,077;1,0774;5,2642;5,2669;2023-08-25 12:07:27.244;Intermediário
1,0785;1,0789;5,2598;5,2624;2023-08-25 13:08:26.49;Intermediário
1,0785;1,0789;5,2594;5,2620000000000005;2023-08-25 13:08:26.496;Fechamento
1,081;1,0811;5,2804;5,2815;2023-08-28 10:07:29.086;Abertura
1,0805;1,0809;5,2923;5,2948;2023-08-28 11:06:26.883;Intermediário
1,0805;1,0807;5,2919;5,2935;2023-08-28 12:05:26.585;Intermediário
1,0809;1,081;5,2885;5,2897;2023-08-28 13:08:30.588;Intermediário
1,0809;1,081;5,2892;5,2902000000000005;2023-08-28 13:08:30.597;Fechamento
1,079;1,0794;5,2725;5,2751;2023-08-29 10:04:26.582;Abertura
1,0802;1,0806;5,2504;5,253;2023-08-29 11:10:26.806;Intermediário
1,0828;1,0829;5,2766;5,2777;2023-08-29 12:04:26.891;Intermediário
1,0847;1,0853;5,2715;5,2751;2023-08-29 13:04:32.258;Intermediário
1,0847;1,0853;5,2825;5,2861;2023-08-29 13:04:32.275;Fechamento
1,0919;1,0923;5,2986;5,3012;2023-08-30 10:14:08.958;Abertura
1,0942;1,0946;5,3234;5,326;2023-08-30 11:05:26.914;Intermediário
1,0927;1,0931;5,3327;5,3353;2023-08-30 12:07:41.349;Intermediário
1,0923;1,0927;5,3096;5,3122;2023-08-30 13:06:37.129;Intermediário
1,0923;1,0927;5,3137;5,3163;2023-08-30 13:06:37.133;Fechamento
1,087;1,0874;5,3052;5,3078;2023-08-31 10:02:28.921;Abertura
1,0847;1,0851;5,3429;5,3455;2023-08-31 11:04:26.786;Intermediário
1,0853;1,0857;5,3684;5,3711;2023-08-31 12:03:26.827;Intermediário
1,0838;1,084;5,3457;5,3474;2023-08-31 13:02:58.512;Intermediário
1,0838;1,084;5,3337;5,3353;2023-08-31 13:02:58.521;Fechamento
1,0864;1,0866;5,3413;5,3429;2023-09-01 10:05:26.989;Abertura
1,0838;1,0842;5,3386;5,3412;2023-09-01 11:05:51.938;Intermediário
1,0806;1,081;5,3344000000000005;5,337;2023-09-01 12:05:28.377;Intermediário
1,0783;1,0787;5,3334;5,336;2023-09-01 13:10:27.701;Intermediário
1,0783;1,0787;5,3173;5,3199;2023-09-01 13:10:27.706;Fechamento
1,0796000000000001;1,08;5,3203;5,3229;2023-09-04 10:08:28.634;Abertura
1,0793;1,0797;5,3075;5,3101;2023-09-04 11:10:27.001;Intermediário
1,0782;1,0786;5,2973;5,2999;2023-09-04 12:07:26.898;Intermediário
1,0797;1,0801;5,3007;5,3033;2023-09-04 13:06:46.865;Intermediário
1,0797;1,0801;5,3089;5,3115;2023-09-04 13:06:46.876;Fechamento
1,0745;1,0749;5,3397;5,3424;2023-09-05 10:04:27.44;Abertura
1,0729;1,073;5,3393;5,3404;2023-09-05 11:10:27.316;Intermediário
1,0708;1,0709;5,3203;5,3214;2023-09-05 12:11:27.003;Intermediário
1,0725;1,0729;5,325;5,3276;2023-09-05 13:02:32.333;Intermediário
1,0725;1,0729;5,3302;5,3328;2023-09-05 13:02:32.338;Fechamento
1,0735999999999999;1,0738;5,3558;5,3574;2023-09-06 10:06:26.841;Abertura
1,0735999999999999;1,074;5,3376;5,3403;2023-09-06 11:05:27.06;Intermediário
1,0707;1,0711;5,3256;5,3282;2023-09-06 12:07:27.765;Intermediário
1,0711;1,0715;5,3215;5,3242;2023-09-06 13:08:32.663;Intermediário
1,0711;1,0715;5,3294;5,332;2023-09-06 13:08:32.673;Fechamento
1,0701;1,0704;5,331;5,3332;2023-09-08 10:09:27.984;Abertura
1,0727;1,0729;5,3474;5,3491;2023-09-08 11:05:27.262;Intermediário
1,0713;1,0717;5,3441;5,3467;2023-09-08 12:09:26.408;Intermediário
1,0708;1,071;5,3285;5,3302;2023-09-08 13:11:28.671;Intermediário
1,0708;1,071;5,3357;5,3373;2023-09-08 13:11:28.677;Fechamento
1,0725;1,0729;5,3053;5,308;2023-09-11 10:04:28.268;Abertura
1,0735000000000001;1,0737;5,2921;5,2938;2023-09-11 11:11:28.209;Intermediário
1,0744;1,0748;5,3042;5,3068;2023-09-11 12:02:28.575;Intermediário
1,0743;1,0744;5,2969;5,2981;2023-09-11 13:07:29.034;Intermediário
1,0743;1,0744;5,3027;5,3039;2023-09-11 13:07:29.047;Fechamento
1,0706;1,0708;5,304;5,3056;2023-09-12 10:03:27.171;Abertura
1,0715;1,0719;5,3076;5,3102;2023-09-12 11:08:27.482;Intermediário
1,0712;1,0716;5,3003;5,3029;2023-09-12 12:11:27.284;Intermediário
1,0725;1,0726;5,3022;5,3034;2023-09-12 13:05:38.137;Intermediário
1,0725;1,0726;5,3088;5,3099;2023-09-12 13:05:38.148;Fechamento
1,0746;1,0749;5,3011;5,3032;2023-09-13 10:10:27.509;Abertura
1,0737;1,0741;5,2835;5,2861;2023-09-13 11:08:27.005;Intermediário
1,0735999999999999;1,074;5,2687;5,2713;2023-09-13 12:07:26.728;Intermediário
1,0735000000000001;1,0738;5,2651;5,2672;2023-09-13 13:08:19.752;Intermediário
1,0735000000000001;1,0738;5,2779;5,28;2023-09-13 13:08:19.757;Fechamento
1,0676;1,0678;5,2118;5,2134;2023-09-14 10:07:27.894;Abertura
1,0663;1,0667;5,206;5,2086;2023-09-14 11:06:26.209;Intermediário
1,0661;1,0667;5,1934000000000005;5,197;2023-09-14 12:07:27.225;Intermediário
1,0657;1,0661;5,1819;5,1844;2023-09-14 13:10:28.679;Intermediário
1,0657;1,0661;5,1948;5,1973;2023-09-14 13:10:28.686;Fechamento
1,0648;1,0652;5,1849;5,1875;2023-09-15 10:10:28.184;Abertura
1,0674;1,0677;5,1928;5,1949;2023-09-15 11:06:26.405;Intermediário
1,0663;1,0667;5,1943;5,1969;2023-09-15 12:10:26.914;Intermediário
1,0672;1,0674;5,1945;5,1961;2023-09-15 13:11:32.192;Intermediário
1,0672;1,0674;5,1954;5,1971;2023-09-15 13:11:32.198;Fechamento
1,0656;1,0658;5,175;5,1766;2023-09-18 10:08:28.065;Abertura
1,0661;1,0665;5,1839;5,1865;2023-09-18 11:09:26.953;Intermediário
1,0673;1,0677;5,176;5,1786;2023-09-18 12:09:27.435;Intermediário
1,0692;1,0696;5,1781;5,1807;2023-09-18 13:09:26.967;Intermediário
1,0692;1,0696;5,1887;5,1913;2023-09-18 13:09:26.976;Fechamento
1,0697;1,0701;5,1914;5,1939;2023-09-19 10:07:33.572;Abertura
1,069;1,0693;5,1911;5,1932;2023-09-19 11:06:20.935;Intermediário
1,0688;1,0692;5,1938;5,1964;2023-09-19 12:04:25.526;Intermediário
1,0681;1,0683;5,1898;5,1914;2023-09-19 13:03:30.151;Intermediário
1,0681;1,0683;5,1877;5,1893;2023-09-19 13:03:30.155;Fechamento
1,0696;1,07;5,1845;5,187;2023-09-20 10:07:26.367;Abertura
1,0715;1,0719;5,1948;5,1974;2023-09-20 11:07:26.919;Intermediário
1,0717;1,0723;5,1969;5,2004;2023-09-20 12:05:27.517;Intermediário
1,0712;1,0716;5,1929;5,1954;2023-09-20 13:11:31.011;Intermediário
1,0712;1,0716;5,1933;5,1959;2023-09-20 13:11:31.016;Fechamento
1,0642;1,0643;5,2397;5,2408;2023-09-21 10:09:25.487;Abertura
1,0643;1,0644;5,2487;5,2498000000000005;2023-09-21 11:02:25.464;Intermediário
1,0657;1,0663;5,2321;5,2356;2023-09-21 12:09:25.217;Intermediário
1,0661;1,0667;5,2501;5,2537;2023-09-21 13:06:45.133;Intermediário
1,0661;1,0667;5,2477;5,2513;2023-09-21 13:06:45.141;Fechamento
1,0655000000000001;1,0657;5,2348;5,2364;2023-09-22 10:08:25.157;Abertura
1,0659;1,0663;5,2282;5,2308;2023-09-22 11:10:28.114;Intermediário
1,0657;1,0661;5,2403;5,2429;2023-09-22 12:06:27.218;Intermediário
1,0659;1,066;5,2386;5,2397;2023-09-22 13:08:45.067;Intermediário
1,0659;1,066;5,2362;5,2374;2023-09-22 13:08:45.071;Fechamento
1,0621;1,0625;5,2586;5,2612;2023-09-25 10:05:26.389;Abertura
1,0601;1,0604;5,2552;5,2574;2023-09-25 11:07:26.146;Intermediário
1,0576;1,0578;5,252;5,2537;2023-09-25 12:05:25.358;Intermediário
1,0587;1,0593;5,257;5,2606;2023-09-25 13:10:42.032;Intermediário
1,0587;1,0593;5,2512;5,2548;2023-09-25 13:10:42.04;Fechamento
1,0604;1,0608;5,2644;5,267;2023-09-26 10:08:25.326;Abertura
1,0592;1,0596;5,2595;5,2621;2023-09-26 11:04:25.254;Intermediário
1,0582;1,0586;5,26;5,2626;2023-09-26 12:11:25.046;Intermediário
1,0571;1,0575;5,2681000000000004;5,2707;2023-09-26 13:10:33.74;Intermediário
1,0571;1,0575;5,2549;5,2576;2023-09-26 13:10:33.749;Fechamento
1,0545;1,0549;5,2842;5,2868;2023-09-27 10:07:26.064;Abertura
1,052;1,0522;5,2806;5,2823;2023-09-27 11:04:25.101;Intermediário
1,0507;1,0511;5,2809;5,2836;2023-09-27 12:06:25.355;Intermediário
1,0507;1,0511;5,3128;5,3154;2023-09-27 13:02:52.478;Intermediário
1,0507;1,0511;5,2832;5,2859;2023-09-27 13:02:52.495;Fechamento
1,0516;1,052;5,3126;5,3152;2023-09-28 10:07:05.796;Abertura
1,0548;1,0552;5,3316;5,3342;2023-09-28 11:04:24.781;Intermediário
1,0561;1,0565;5,3281;5,3308;2023-09-28 12:05:25.032;Intermediário
1,0576;1,0578;5,3262;5,3278;2023-09-28 13:02:35.102;Intermediário
1,0576;1,0578;5,3376;5,3392;2023-09-28 13:02:35.109;Fechamento
1,0598;1,0602;5,3064;5,3091;2023-09-29 10:11:25.445;Abertura
1,058;1,0584;5,3026;5,3052;2023-09-29 11:04:24.685;Intermediário
1,0586;1,0587;5,297;5,2982;2023-09-29 12:06:24.87;Intermediário
1,0582;1,0584;5,2966;5,2982;2023-09-29 13:09:29.078;Intermediário
1,0582;1,0584;5,2984;5,3;2023-09-29 13:09:29.084;Fechamento
1,0528;1,0532;5,3273;5,3299;2023-10-02 10:09:29.375;Abertura
1,0516;1,0517;5,319;5,3201;2023-10-02 11:08:28.593;Intermediário
1,0495;1,0499;5,3224;5,3251;2023-10-02 12:10:25.398;Intermediário
1,0497;1,0501;5,3323;5,3349;2023-10-02 13:10:37.554;Intermediário
1,0497;1,0501;5,3191;5,3218;2023-10-02 13:10:37.562;Fechamento
1,0465;1,0469;5,3216;5,3242;2023-10-03 10:07:27.43;Abertura
1,048;1,0482;5,3335;5,3351;2023-10-03 11:04:25.797;Intermediário
1,0473;1,0477;5,3723;5,375;2023-10-03 12:03:25.369;Intermediário
1,0452;1,0454;5,3654;5,3671;2023-10-03 13:06:35.208;Intermediário
1,0452;1,0454;5,3403;5,342;2023-10-03 13:06:35.216;Fechamento
1,0525;1,0526;5,4048;5,4059;2023-10-04 10:08:27.514;Abertura
1,05;1,0504;5,43;5,4327;2023-10-04 11:07:25.365;Intermediário
1,0492;1,0495;5,4199;5,422;2023-10-04 12:04:27.679;Intermediário
1,0515;1,0521;5,4001;5,4038;2023-10-04 13:06:57.401;Intermediário
1,0515;1,0521;5,4173;5,4211;2023-10-04 13:06:57.406;Fechamento
1,0513;1,0517;5,4242;5,4269;2023-10-05 10:08:25.469;Abertura
1,0524;1,0527;5,4344;5,4366;2023-10-05 11:06:25.151;Intermediário
1,0529;1,0533;5,4577;5,4604;2023-10-05 12:11:25.292;Intermediário
1,0524;1,0528;5,4473;5,45;2023-10-05 13:08:41.64;Intermediário
1,0524;1,0528;5,4416;5,4443;2023-10-05 13:08:41.646;Fechamento
1,0495;1,0499;5,4709;5,4737;2023-10-06 10:08:26.158;Abertura
1,0511;1,0513;5,4786;5,4803;2023-10-06 11:06:25.199;Intermediário
1,0537;1,0539;5,4609;5,4626;2023-10-06 12:08:25.294;Intermediário
1,0593;1,0596;5,4627;5,4649;2023-10-06 13:07:34.459;Intermediário
1,0593;1,0596;5,499;5,5012;2023-10-06 13:07:34.464;Fechamento
1,0533;1,0537;5,4389;5,4416;2023-10-09 10:08:26.902;Abertura
1,0551;1,0555;5,4479;5,4506;2023-10-09 11:04:25.765;Intermediário
1,0543;1,0547;5,4516;5,4543;2023-10-09 12:07:27.32;Intermediário
1,0538;1,054;5,4438;5,4455;2023-10-09 13:22:11.061;Intermediário
1,0538;1,054;5,4439;5,4456;2023-10-09 13:22:11.067;Fechamento
1,059;1,0594;5,4077;5,4104;2023-10-10 10:02:27.485;Abertura
1,0593;1,0597;5,3872;5,3898;2023-10-10 11:09:26.807;Intermediário
1,0595;1,0599;5,3805;5,3831;2023-10-10 12:04:25.439;Intermediário
1,0616;1,062;5,3845;5,3872;2023-10-10 13:11:30.748;Intermediário
1,0616;1,062;5,3989;5,4015;2023-10-10 13:11:30.76;Fechamento
1,0613;1,0617;5,344;5,3466000000000005;2023-10-11 10:11:56.448;Abertura
1,0627;1,0631;5,3735;5,3762;2023-10-11 11:07:27.594;Intermediário
1,0622;1,0626;5,3657;5,3684;2023-10-11 12:06:26.111;Intermediário
1,0611;1,0615;5,3615;5,3642;2023-10-11 13:05:06.906;Intermediário
1,0611;1,0615;5,3575;5,3602;2023-10-11 13:05:06.911;Fechamento
1,0538;1,0539;5,3227;5,3239;2023-10-13 10:04:25.301;Abertura
1,0519;1,0523;5,3155;5,3181;2023-10-13 11:09:25.008;Intermediário
1,0503;1,0505;5,325;5,3267;2023-10-13 12:10:54.196;Intermediário
1,0499;1,0503;5,3267;5,3293;2023-10-13 13:06:03.279;Intermediário
1,0499;1,0503;5,3145;5,3171;2023-10-13 13:06:03.284;Fechamento
1,0542;1,0545;5,3417;5,3439;2023-10-16 10:10:26.469;Abertura
1,0528;1,0532;5,3345;5,3372;2023-10-16 11:10:25.437;Intermediário
1,0548;1,0552;5,3294;5,332;2023-10-16 12:04:25.625;Intermediário
1,0543;1,0547;5,3328;5,3354;2023-10-16 13:05:08.024;Intermediário
1,0543;1,0547;5,336;5,3387;2023-10-16 13:05:08.04;Fechamento
1,0544;1,0548;5,3366;5,3393;2023-10-17 10:05:27.578;Abertura
1,0547;1,0551;5,328;5,3307;2023-10-17 11:09:26.867;Intermediário
1,0576;1,0579;5,3121;5,3143;2023-10-17 12:02:26.636;Intermediário
1,059;1,0594;5,3112;5,3138;2023-10-17 13:04:27.441;Intermediário
1,059;1,0594;5,335;5,3377;2023-10-17 13:04:27.446;Fechamento
1,0556;1,0559;5,3136;5,3157;2023-10-18 10:08:28.208;Abertura
1,055;1,0554000000000001;5,3318;5,3344000000000005;2023-10-18 11:02:26.355;Intermediário
1,0536;1,054;5,3409;5,3436;2023-10-18 12:09:26.684;Intermediário
1,0529;1,0533;5,336;5,3387;2023-10-18 13:10:35.355;Intermediário
1,0529;1,0533;5,3237;5,3263;2023-10-18 13:10:35.363;Fechamento
1,0575;1,0579;5,3568;5,3594;2023-10-19 10:06:27.067;Abertura
1,0573;1,0577;5,3523;5,3549;2023-10-19 11:02:25.993;Intermediário
